conversation_id,first_customer_text_clean,num_turns,is_resolved,customer_word_count,cluster,intent_label
1550865,"@115888 And not the ONLY SONG that’s in the album. I get the shuffle - you want users to pay for premium, but this is just rly unfair and flawed",2,True,30,6,feature_request
1936297,@115888 can we get the Skylar Grey version of Love the way You Lie?,2,True,14,3,off_topic_chatter
1351873,@SpotifyCares Hi! We hace contract on phone provider with free spotify premium for 2 years. And I noticed that we lost our premium account.,2,True,24,5,billing_dispute
1419713,@115888 quick billing question I didn’t find the answer to online. Is there an email address to contact? 🙏🏽,2,True,19,0,subscription_issue
2128538,"If you follow someone's Spotify playlist, does the creator get notified? Asking for a friend 😅",4,True,16,2,general_inquiry
1119760,@115888 Isn't spotify suppose to have no sponsor ads either u fix it or I'll use your rival song app Pandora,2,True,21,2,general_inquiry
2158585,Hey @SpotifyCares is there a setting for auto skipping “explicit” songs? Love y’all’s playlists but I can’t always wear earbuds or skip before my Littles start asking questions 😑,2,True,29,2,general_inquiry
1498719,"@SpotifyCares cancelled Family sharing subscription, yet still charged. How come? 🤔",2,True,11,5,billing_dispute
2799,@115888 In other news should probs upgrade from shitty 12GB package,2,True,11,3,off_topic_chatter
100136,@SpotifyCares Bring Jay-Z back,2,True,4,2,general_inquiry
1926864,@115888 hi signed up to premium account on 17th October can't play offline tried uninstalling re-installing HTC any I do thanks,2,True,21,0,subscription_issue
2495277,@SpotifyCares I cancelled my FB free a/c as i wanted to set up prem direct in order to keep my email. Several attempts failed- need help?,2,True,26,1,account_access
95797,"@SpotifyCares Hey so this is the third time this happens, out of nowhere all my downloads disappear. ☹️ I went to listen to music offline today and found that I couldn't because they were all gone.",4,True,36,4,app_bug
523591,"@115888 Also, unless you get @23762, don’t ask me for more money.",2,True,12,3,off_topic_chatter
2473693,"@115888 seriously now, when are you going to fix your song playback errors? I get them on mac and iOS",2,True,20,6,feature_request
2239711,I have a playlist of almost 1000 songs and when I shuffle it there’s 4 albums that are shuffled and that’s all I get in the queue then it’s finished? @SpotifyCares,6,True,31,4,app_bug
2128530,"@SpotifyCares, when will I be receiving an email with the code for @84365's presale happening in an hour? I already follow him on your platform. Thanks much!",4,True,27,2,general_inquiry
2010723,When ur playlist of 2000 songs magically is undownloaded @115888,2,True,10,6,feature_request
844327,@116380 @SpotifyCares Apparently they do not actually care because they haven't replied yet. My girlfriend came up with that FYI. Not happy tho fam,2,True,24,1,account_access
1853236,@147836 ive had it downloaded months ago because it IS my favourite song. then i tried to search for a few more songs im sure ive had.,2,True,27,6,feature_request
76248,"Dear @115888 , i have a problem when i want to join in family package, when i submit the form, i got an error like the below image.. so, what can i do?",2,True,33,0,subscription_issue
1847660,"@SpotifyCares having this problem across devices, restarting the apps did nothing",2,True,11,4,app_bug
2783487,@SpotifyCares Getting a 504 time out on Account profile and a 503 on Account page. Need to change my password,2,True,20,1,account_access
1261483,"@SpotifyCares Why does my music keep playing when I pause/quit the app (on Android)? Skip track, etc too. Then it suddenly does all at once.",8,True,25,4,app_bug
1872493,Why isn’t Niall’s album on Spotify yet wtf,2,True,8,2,general_inquiry
925936,@SpotifyCares I need to cancel my account but my email was hacked and i don't have access to it and I don't want to keep being charged.,5,True,27,1,account_access
741135,Haway @115888 @SpotifyCares can we have the old webplayer back? Everyone clearly hates the new one. This is getting ridiculous!,6,True,20,2,general_inquiry
1080685,@SpotifyCares I keep getting a weird buzzing whenever I play music it's not all the time just random throughout the songs. Is there a fix?,2,True,25,4,app_bug
557273,"Yo @SpotifyCares got the tantalizing push notification offer of premium for $99 for a year upfront, but when I click on it, it takes me to this dead-end page. Little help here??",2,True,32,5,billing_dispute
962773,@115888 @SpotifyCares everytime I try and add a member to my premium family this is what I see. Help pls,4,True,20,1,account_access
567169,@115888 why did you guys deleted bts from my songs? I remember I having them in my songs and now there aren't? 🤔,2,True,23,6,feature_request
1370358,"@115888 @10917 It happened again this week, Spotify... Stop sending me @10917 songs!",2,True,13,6,feature_request
1200118,@115888 when will appear with us Spotify at Russia ?😔,6,True,10,2,general_inquiry
2438713,@115888 tired of making innumerous requests for my family members but no cigar. But still paying familiar premium.,2,True,18,0,subscription_issue
956457,@115888 you need to make it possible to change the username,2,True,11,0,subscription_issue
2377274,"@SpotifyCares hi i already have spotify premium but i’d like to get the student discount, but when i go to change my plan it doesn’t allow paypal as a payment option. pls help",4,True,33,5,billing_dispute
2666951,"@SpotifyCares after i've undownloded all songs (took all playlists and albums off of offline mode), spotify still takes up a whopping 8GB on my phone? it hasn't changed, even after i deleted over 200 songs worth of data!!! [im using an iPhone 7 running iOS 10.3.2]",4,True,46,4,app_bug
2944914,@118266 kok lagu naif ga lengkap? :(((,2,True,7,3,off_topic_chatter
2439894,"@SpotifyCares Are there any known issues with Spotify running on High Sierra? Whenever I play music, my whole Macbook goes really slow, scrolling is juddery and keyboard cannot keep up with typing. Stops when I stop playing music, even with app still open?",6,True,43,4,app_bug
2549174,@SpotifyCares ? Really? @115888 @116130 @117168 @125633,2,True,7,1,account_access
1358972,Someone keeps using my friend's Spotify account. She passed away. What can I do to get that account shut down? @SpotifyCares,2,True,21,1,account_access
2981110,"@115888 it's fine, id rather buy the music and support the artist anyway, but my iPod is broken right now and you're all I've got. Get on my level",6,True,29,6,feature_request
2059151,"Love waking up to go on an early run and your entire Spotify libary of over 1,300 songs has disappeared @SpotifyCares",2,True,21,2,general_inquiry
2763665,@115888 Do people who paid $11.99 a month get charged $0.99 for the next three months aswell?,2,True,17,0,subscription_issue
2580771,@117168 do you have any plans or ETA on an iPhone X optimized app?,2,True,14,3,off_topic_chatter
649895,@SpotifyCares Hi. I have sent you a Dm concerning my account. I look forward to your reply.,2,True,17,1,account_access
1843880,"@115888 the app on my iPhone is constantly losing all the offline music, what's going on?",8,True,16,4,app_bug
1681217,"@SpotifyCares Hey Spotify, I logged in today to find I've been subbed to a few playlists by user ""dapjs"", a sign of a hacked account?",2,True,25,1,account_access
2477795,"Is @115888 planning on updating their app to fit iPhone X? C’mon, it’s been nearly two weeks guys 🧐",2,True,19,3,off_topic_chatter
1177829,"@SpotifyCares I'm running the newest iOS &amp; your app but now, I cannot control my music from the lock screen. Any ideas why?",4,True,23,4,app_bug
748197,@115888 @SpotifyCares is there a promo if you go premium family?,2,True,11,5,billing_dispute
2158601,"@SpotifyCares My premium is almost up and ends on Friday. I bought a new visa gift card to renew it and every time I do it keeps giving me the same message, saying things like Oops , seems like your card or payment provider is having a bad day. I just want to keep premium, help.",2,True,56,5,billing_dispute
203135,Hey @115888 @SpotifyCares add this functionality. People want it. Thanks.,2,True,10,2,general_inquiry
2408808,Okay why does my music pause every time I get a notification @115888 @917 @123765 @115858 I need answers,6,True,19,4,app_bug
2190767,@115888 optimize your app for the iPhone X already..😒,2,True,9,3,off_topic_chatter
963345,@SpotifyCares check ur dm :3,2,True,5,1,account_access
2061031,@116130 when are you fixing the various bugs on Microsoft? App won't even play now. Paying £9.99 for this rubbish!,2,True,20,3,off_topic_chatter
499271,@115888 Needs To Put “Campusgirl” By @84710 Onto Spotify,2,True,9,2,general_inquiry
735933,@SpotifyCares This is the 3rd or 4th time this has happened to me in the last few months. Also my phone still says all that storage is still being used,2,True,30,4,app_bug
1097486,"@SpotifyCares somebody has changed my acct email, emailed you guys and still no reply!",4,True,14,1,account_access
1009373,"@SpotifyCares @115888 That said, it would be 🎉 if Spotify could detect the Spotify data on the SD card and offer to use/merge rather than deleting/overwriting it.",2,True,27,2,general_inquiry
1683991,@115888 Happened using my Android.,2,True,5,3,off_topic_chatter
1342012,@SpotifyCares Do you know yelawolf - Trial By Fire will be on Spotify? It was released today.,4,True,17,2,general_inquiry
2623499,@SpotifyCares can you dm me need help tracking down a username,2,True,11,1,account_access
2070353,"@SpotifyCares @SpotifyCares Resolved my own issue. We had to add her phone and device in her profile on the web app. Don't remember having to do this before. Either way, we're all good now :-).",2,True,35,1,account_access
1447347,@115888 why are you not in INDIA,2,True,7,3,off_topic_chatter
2338016,@3493 where is #SUPERSLIMEY ????,2,True,5,3,off_topic_chatter
1343734,Thanks! Because I didnt fucking know that even though I said it in my last tweet!,2,True,16,3,off_topic_chatter
2850079,@115888 is your website down? I can't get it to load. Thanks.,2,True,12,3,off_topic_chatter
44343,@115888 It's not Php 9 but Php 129.,2,True,8,3,off_topic_chatter
1793727,@115888 I did this with my other account but I want my normal spotify back because all my music is on there and I dont know what is happening,2,True,29,1,account_access
732222,@SpotifyCares PLEASE move the download button! I thought it was an obvious issue but apparently it’s not.,2,True,17,4,app_bug
163731,@SpotifyCares I've been trying to get Spotify premium for the past two days with my PayPal and it hasn't been working.,2,True,21,5,billing_dispute
1646990,@SpotifyCares If you gave me the email address connected to the account I could try to access it,4,True,18,1,account_access
1914212,@115888 hi is their a contact email as I’m having trouble with my Spotify thank you,2,True,16,1,account_access
1659864,"@506388 @115888 ""songs"" is now a 3 second preview. Playlists have a shuffle option and a 3 second preview option. I am so mad right now.",6,True,26,6,feature_request
668717,WHERE ARE RBD'S ALBUMS @115888,2,True,5,6,feature_request
2637131,"Hey @SpotifyCares I can't add my wife to my premium account, because her email has a dot in it:",2,True,19,1,account_access
1670608,"@SpotifyCares Hey, i currently have a display bug in my desktop client, but it is hard to search for help (ui boxes?). Can you help?",8,True,25,4,app_bug
2898327,@SpotifyCares website won't let me log-in with any of my emails. says i'm using facebook credentials to log-in. so I try and sign-in through facebook. gives me an error message.,2,True,30,1,account_access
2058150,@SpotifyCares just realized Xbox doesn’t support playing local files. Is that feature coming anytime soon?,2,True,15,2,general_inquiry
231015,@115888 please add Code Red songs..🙂,2,True,6,6,feature_request
189891,@115888 What if I already pay $10 a month for spotify premium?,4,True,12,5,billing_dispute
1827004,@117153 certain song wont play it says song not available if you have it on computer you can import it. well it wont play that either,2,True,26,6,feature_request
352467,"@SpotifyCares hey, I was charged multiple times without completing the transaction. Help will be appreciated.",2,True,15,5,billing_dispute
345179,@115888 Meus downloads sempre sao cancelados por haver mais de 3 dispositivos conectados a minha conta. Porém nao ha. Por favor solucionem,2,True,22,3,off_topic_chatter
1923523,@SpotifyCares #spotify why is there still no option to exclude parent advisory music?you can show a badge stating it is then you can filter.,4,True,24,2,general_inquiry
1713306,"@115888 I have a game changing idea for you! Can be the next big thing. Got me a HD in my project, hmu. @240986 you motivate me brother.",2,True,28,3,off_topic_chatter
2917883,@115888 either this or a blank screen will pop up when I try to search an artist,2,True,17,6,feature_request
1797854,"Yo, @115888 can you maybe change my ads back to English because I don’t speak Spanish... 😬",2,True,17,3,off_topic_chatter
1917226,@115888 pleaseeeee update your app for iPhone X.,2,True,8,3,off_topic_chatter
2825215,@125633 I requested access multiple times way over a week ago and still haven’t received it,2,True,16,0,subscription_issue
2729348,"@SpotifyCares hey fam I've been trying to update my credit card info for 4 days now. The page just spins at ""continue"" regardless of card or browser. Let me pay you, dammit.",2,True,32,5,billing_dispute
1864645,Ugh @115888 your discover weekly has really been letting me down 😒,2,True,12,3,off_topic_chatter
2923085,Haven’t been able to log in to my Spotify account in almost three months and it’s really upsetting tbh @SpotifyCares,2,True,20,1,account_access
2182147,@118266 hallo kak saya ingin mengajukan kerja sama dengan spotify indonesia untuk menjadi sponsor di event kami. kalau boleh tau bisa menghubungi kemana ya untuk mengajukan proposal? terimakasih,2,True,28,2,general_inquiry
2058122,"@115888 @183932 Hi Spotify, I am from #PR and still@got charged for the service even though I have not been able to use it.",2,True,24,1,account_access
1286617,@115888 Can your devs add functionality to filter playlists by genre &amp; can your scientists blend the genres into a seamless playlist?!,2,True,22,6,feature_request
2759251,@115888 y’all fake af for charging me for my premium. and not giving it to me,2,True,16,0,subscription_issue
2295640,"@115888 Why no ""T-Shirt"" by Loudon Wainwright III???",2,True,8,6,feature_request
2517274,@115888 when can we get iPhone X optimization for your app?,2,True,11,3,off_topic_chatter
2073649,Really hope @115888 give us all the music facts about our 2017 music like they did a couple of years ago !!,2,True,22,6,feature_request
1968893,@115888 a yearly subscription would be really nice. Especially for us long time subscribers. @SpotifyCares,2,True,15,2,general_inquiry
485510,"@230509 @SpotifyCares Re-install helped, eventually!",4,True,5,1,account_access
2275432,@SpotifyCares when will support for iphone x be out??,2,True,9,2,general_inquiry
2684258,"@SpotifyCares I’m having issues Possible iOS 11 issue or iPhone X. Says it’s playing music but there is no sound? Often happens when switching between apps like YouTube. Constantly resetting. Also, it doesn’t stop playing when you disconnect a speaker or bluetooth headset",8,True,43,4,app_bug
106301,@115888 You app continues to re-enable startup at login. Why are you forcing this? I mean this is still my mac right?,2,True,22,3,off_topic_chatter
2681215,@SpotifyCares I'm trying to update my payment details as I have a new card but because I used to be a student it's asking for my old NUS card number in order to update them which I no longer have or use. I've been paying for premium for a while now.,2,True,51,5,billing_dispute
2630281,@115888 I'm locked out of my account so the only way to contact you is through twitter??? Seriously? How much is your company worth? Can't you spring for a customer service phone line? This is 100% garbage.,2,True,37,0,subscription_issue
2751320,@115888 website is not user friendly at all,2,True,8,3,off_topic_chatter
2932341,@115888 how about India ?,2,True,5,3,off_topic_chatter
2547386,"@SpotifyCares yo why isn't ""Take Care"" -drake. on s spotify rn",2,True,11,2,general_inquiry
1101329,@SpotifyCares I’m freaking out and I need your help NOW! PLEASE GET BACK TO ME ASAP!!!!,2,True,16,1,account_access
1146454,@SpotifyCares I was charged the subscription but I cant use spotify premium. Whats going on?,2,True,15,5,billing_dispute
2644216,"Hey @SpotifyCares trying to get around the student discount, but site crashed before I could finish. Says 'having a bad day' but $ taken out",2,True,25,5,billing_dispute
1839491,@SpotifyCares let me down today. :(,2,True,6,1,account_access
2879067,@115888 you should honestly thinking about releasing an official version in India.,2,True,12,3,off_topic_chatter
2071511,@SpotifyCares my card has been charged 3 times today by Spotify. How can I dispute these charges?,2,True,17,5,billing_dispute
1677307,@SpotifyCares Yesterday I subscribed to premium and was charged multiple times for the transaction. How can I get a refund?,2,True,20,5,billing_dispute
367632,@SpotifyCares please solve the fucking problem so that I can do my homework with some music,2,True,16,2,general_inquiry
2870039,"@115888 can’t pay because my visa was stolen and doesn’t work, having new sent to Thailand but now trapped in Bali due to volcano pls don’t cancel my premium 😭😭 blame the volcano and thieves",2,True,35,0,subscription_issue
160577,"@SpotifyCares trying to sign into my account but seem to have 2 linked to 1 email address, when I reset my password it's for the wrong account. Any help appreciated",2,True,30,1,account_access
1658099,"@115888 app keeps undownloading my offline songs. Good bye Spotify, hello @126654.",4,True,12,4,app_bug
455624,@SpotifyCares someone changed the email and pw on my premium account. I received an email about the change I didn’t make,2,True,21,5,billing_dispute
1293226,@115888 having problem what going on,4,True,6,3,off_topic_chatter
680507,@115888 When will you let us to surf your interface by record labels? It's a good way to find music we might like. Thanks / You're welcome,2,True,27,6,feature_request
1169153,@SpotifyCares I have a premium subscription but Spotify account has changed to free account.Subscription on iPhone states it renews on 11/19,2,True,21,5,billing_dispute
1919543,@3493 locked out of account. Zero customer support. ????,2,True,9,0,subscription_issue
2618582,Someone hacked my @117168 .... really that’s what you want to do with your life... listen to @94016 on a stolen account. You could have just asked for my password.. I would have shared. #ridiculous,2,True,35,0,subscription_issue
2978424,"I love how Spotify is displaying Spanish ads for me, when I listen to exactly 0 songs with Spanish lyrics in them. Where is it drawing these two parallels? Lmfao",2,True,30,2,general_inquiry
1803605,@115888 having trouble adding people to the family plan. pls help!,2,True,11,0,subscription_issue
670012,@115888 @12754 HEY WHEN WILL YALL ADD LEE HI’S WORLD TOUR TO THE SEOULITE ALBUM,2,True,15,6,feature_request
1495331,"@SpotifyCares the overlay is nice, but it sticks around for long enough to get in the way of things",2,True,19,2,general_inquiry
1214633,"@115888 hi, I’m currently having problems downloading albums. I’ve got 3gbs of storage left on my phone but it’s still not downloading?",2,True,22,4,app_bug
852670,Why isn’t all of @322560 ‘s albums on @115888 ?!,2,True,10,6,feature_request
2138968,How im supposed to upgrade to @115888 premium and you DONT give me the option in the app 🤬🤨,2,True,19,0,subscription_issue
2412640,@115888 do you want to explain why itty biggy piggy is no where to be found? @498224,4,True,17,3,off_topic_chatter
1809644,"@115888 just played 3 songs, 4 ads, 3 more songs, and 4 more ads. This is ridiculous. I know I don't have a premium account, but come on.",2,True,28,6,feature_request
2067559,Hi @115888 is it possible to upload Rivermaya’s old song “You’ll Be Safe Here”?,2,True,14,6,feature_request
2217699,When is @115888 gonna give us that @50463 EP? I need some Donut at work.,2,True,15,3,off_topic_chatter
664687,Fuck @115888 . you have the worst customer service,4,True,9,3,off_topic_chatter
2746325,@115888 I like studying to banjos and folk music so I'm just wondering why there isn't a playlist called Folkus,2,True,20,6,feature_request
1933727,@SpotifyCares I'm having trouble being verified for Premium for students.,2,True,10,5,billing_dispute
1897013,. @115888 What are the odds of your Family Plan becoming an Family &amp; Friends plan? Would be helpful for those w/o kids.,4,True,23,0,subscription_issue
2476355,@SpotifyCares Hi! I’m signed up for Spotify premium to get bonus Stars for Starbucks. It has been more than three days and I have yet to recieve them. Please help!,2,True,30,5,billing_dispute
2414540,"@115888 Like damn Jay, you cant share you music to other site other than Tidal and maybe Apple Music",2,True,19,6,feature_request
1162439,I pay $10 a month to @115888 so that I can listen to unlimited amounts of @118062. So it is really not cool that her new album is not on there. 🤷🏽‍♀️,2,True,32,6,feature_request
508852,@SpotifyCares Hello. I need your help with fixing some setting in my account.,4,True,13,1,account_access
968292,@115888 I need help with login in ...as I can't remember my psw and you have the wrong e-mail address,2,True,20,0,subscription_issue
2285556,"@115888 Wait, what if I'm paying for 2x accounts in kne and we're both students... Can I get that rolled into one? 😍",2,True,23,0,subscription_issue
2460872,@115888 can you please make folders for playlists i have about a bazillion and i would really like it if they could go into neato little boxes of organization,2,True,29,6,feature_request
262651,Is this true @SpotifyCares,2,True,4,2,general_inquiry
2795559,@SpotifyCares I’m having trouble logging in on the Spotify app on my computer. Any way you can help?,2,True,18,1,account_access
2259759,"@SpotifyCares I have a problem with my spotify family, 3 of my members where kicked out today and they cannot connect. Other 1, cannot connect from the begining. I'm the host, Daniel Beliavskij Hope for your help!",2,True,37,1,account_access
1668538,@115888 Can I also download music offline?,2,True,7,6,feature_request
1904264,Hi @SpotifyCares I can’t seem to be able to log in with my Facebook. It keeps saying I can only use it abroad for 14 days and I’m not abroad,2,True,30,1,account_access
2537576,"hey @125633 , my friend @721778 just submitted his verification for his spotify artist page. Just letting you all know @115888",2,True,21,1,account_access
2210957,@115888 Hi i was wondering if someone could help me. I signed up for a 30 day trial and i was charged the 9.99 i wanted to know why,2,True,29,0,subscription_issue
1810957,"@SpotifyCares need help, keeps saying there's a problem with my subscription but it should be monthly from my phone bill",2,True,20,5,billing_dispute
1063177,@SpotifyCares I've removed the old version and reinstalled the Spotify Windows app but it still won't actually play any songs :-/,2,True,21,4,app_bug
1416136,@SpotifyCares is there a way to see recently deleted Shazams? Had a few duplicates and deleted one and now the original is gone,4,True,23,2,general_inquiry
273220,@115888 @115940 duh the tweet already answered this. thanks @115940 i love you again,2,True,14,3,off_topic_chatter
1659812,@115888 had this account for about 2 days,2,True,8,0,subscription_issue
1875975,@SpotifyCares like to change my billing date but due to be billed 2mro. Should I wait &amp; pay before I cancel? Want to change to 26th of month,2,True,28,5,billing_dispute
2198142,@115888 can we get a thumbs up button for well played shuffle sequences?,2,True,13,6,feature_request
2338245,@115888 get on ur shit and let me listen to super slimey,2,True,12,3,off_topic_chatter
1452520,"@116130 You've put ""Big For Your Boots"" in Grime Shutdown twice...right next to eachother. 50 slots and 2 taken by exactly the same track",2,True,24,6,feature_request
1101318,@SpotifyCares check dm please..,2,True,4,1,account_access
941517,@SpotifyCares Can’t see family members on the website. Is it broken?,2,True,11,1,account_access
455643,@115888 please please please can you add explicit filters so that I can allow my 7 year old daughter to listen to music without running the risk of hearing about f*cking and b*tches in songs. It is inexcusable that you don’t have this function.,4,True,44,6,feature_request
176525,@115888 make a better app. Won't even load the page so I can update payment method 👌 real quality app here crashing every time I try..,2,True,26,3,off_topic_chatter
1220179,@SpotifyCares Turns out 10CC were well ahead of their times.,2,True,10,2,general_inquiry
569609,"@SpotifyCares Dear, my husband is close to a nervous breakdown because of an account he doesn't succeed in accessing. Can you give him a help?",2,True,25,1,account_access
2783485,@SpotifyCares Is down? Getting 504 Gateway Time-out when trying to access.,2,True,11,4,app_bug
2135052,Spotify what in the hell is this,2,True,7,2,general_inquiry
564502,@SpotifyCares WHERE IS OUR YEAR END PLAYLIST,2,True,7,2,general_inquiry
1985346,@SpotifyCares seems you are the folks to ask. Can I save the playlist in a few clicks? Not song by song.,2,True,21,2,general_inquiry
1080970,@2069 @115888 @15428 why The final Riot! isn't available on spotify yet,4,True,12,2,general_inquiry
2857445,@SpotifyCares I have message you several times to get my issue resolve and nobody answers me. It has been hours since I got a message in DM someone needs to get a hold of me asap. This is Insane,2,True,39,1,account_access
885168,@115888 I can’t say how much I love the “your time capsule” playlist!!! It always makes my day.,2,True,18,6,feature_request
1062332,"@SpotifyCares hello, can you upload the Solo version of ""Umbrella"" ( a Rihanna's song). The version with Jay-Z is just horrible...",2,True,21,2,general_inquiry
2190806,@SpotifyCares my previously played list is gone and is not rebuilding. please advise. thank you,2,True,15,4,app_bug
2489552,@SpotifyCares I have completed all the checks but don't have the option to invite anyone to my Spotify premium account. Suggestions please. Thanks.,2,True,23,5,billing_dispute
1209236,@SpotifyCares I pay for premium and I’m fed up. doesn’t work!! I want this sorted or I’m cancelling my subscription.,6,True,20,5,billing_dispute
554130,@117153 So my ex used my account and idk but changed it from MY name to HIS and ive tried a million time to figure out how to put it back but never works. I am no longer going premium again until we figure it out then you can continue to get my money. Thx hope u can help,2,True,59,0,subscription_issue
1802412,"Hey, @115888, can you guys NOT raise the volume on the ads?! Are you trying to rupture my ear drums?",2,True,20,6,feature_request
1884064,"@SpotifyCares I just renewed my subscription through Rogers, but it hasn't reflected on my account yet. Just curious how long it'll take?",2,True,22,5,billing_dispute
1737708,No wonder i'm doubting buying a premium in spotify because of this kind of service 😞😞😞,2,True,16,5,billing_dispute
399190,"@SpotifyCares I have a problem playing Justin Timberlake songs on iPhone6s, problem does not occur on desktop. Reinstall of app does not solve the issue, can you help? :)",4,True,29,4,app_bug
2783470,"@SpotifyCares hey spotify cares, hindi available magbayad ng 9 pesos for 3 months thru load?",2,True,15,2,general_inquiry
1004823,Has anyone else noticed that #iKON has a song under their Spotify profile that isn't theirs? 🤔@SpotifyCares Please fix this :),6,True,21,2,general_inquiry
793482,"Wow, @115888, how can your app for the @127972 be THIS BAD? Maybe look into this.",2,True,16,3,off_topic_chatter
968309,"@SpotifyCares I moved from Aus to Canada and now I can't login to my spotify account, can't change countries in my account info (only USA)",2,True,25,1,account_access
1467878,"@SpotifyCares Thank you for the help though, sorry social media team I know it's not your fault",2,True,17,1,account_access
2404087,it’s named wanna one spotify but people are saying that it’s i wanna have so what is the truth,2,True,19,2,general_inquiry
2776167,@SpotifyCares how long does the 3 months for 9.99 offer last till?,2,True,12,5,billing_dispute
2832296,How do I set up a profile as an artist on Spotify? @SpotifyCares I can't seem to figure it out - stuck in a loop of forums yo!,4,True,28,1,account_access
1756708,WHY MY SPOTIFY CAN'T DOWNLOAD ANY SONGS ?! SUCH A WASTE OF MONEY WHEN I BOUGHT FOR THE PREMIUM ACCOUNT !! ARGH !!,2,True,23,4,app_bug
2924062,@SpotifyCares Can't connect my Google account to use with Assistant on my Huawei Mate 10.,8,True,15,1,account_access
1314715,"@SpotifyCares Hello, an unknown device keeps connecting to my Spotify. Please could you help? Thanks",2,True,15,1,account_access
2210940,@SpotifyCares hey how do I️ get verified?? Thanks!,2,True,8,1,account_access
450065,Lost another song from @115888 today just the dumbest shortcut I've ever seen swiping left to remove a song while the same gesture is used to skip a song in album view,4,True,32,6,feature_request
1961589,@SpotifyCares Strage issue on iOS 11.0.3 (iPhone 7 plus) playlist almost always decides to start over when I exit the app,8,True,21,4,app_bug
189827,@115888 Both for 4.99? Or each 4.99?,2,True,7,3,off_topic_chatter
2704351,Anyone else having trouble with their @115888 app not opening?,4,True,10,3,off_topic_chatter
115291,@115888 wtf...you all were showing an ad for $9.99 for 3 months just two days ago and i bought it. how do i switch to this plan?,2,True,27,0,subscription_issue
683946,Just had the best customer service from @SpotifyCares Thank you.,2,True,10,1,account_access
171103,@115888 Och lossless kommer när?🙂 Jag vill ha det. Erbjud det och ta mina pengar 😉😎👍,2,True,16,3,off_topic_chatter
2310882,@118266 lagu Nu’est yg hello ko ga ada ya?,4,True,9,3,off_topic_chatter
2901251,@SpotifyCares my account has been charged for premium two months in a row that I wasn’t signed up for. Please help.,2,True,21,5,billing_dispute
2902795,@SpotifyCares Anyone out there?,2,True,4,2,general_inquiry
2769852,@SpotifyCares I would appreciate if you could answer my dm,2,True,10,2,general_inquiry
622869,@spotifycares I linked wrong acct to prem fam. Help me move to diff acct. Tired of ads! Grrr...,2,True,18,2,general_inquiry
2364830,@SpotifyCares Hi! Plans to update for the iPhone X screen?,2,True,10,2,general_inquiry
1027111,"@115888 if i click on an artist, play THAT artist not another 7 so i waste my skips :)",2,True,19,6,feature_request
2075634,@SpotifyCares you have been double charging me via Vodafone for years ... please call me to correct this immediately 07557988533,2,True,20,5,billing_dispute
1759264,"@529540 @SpotifyCares It's there, but every time I try to play it I get ""This song is not available. If you have the file on your computer you can import it.""",4,True,31,2,general_inquiry
80919,@SpotifyCares I had Spotify family but when I went to pay it just charged for a single plan. I don’t want to pay twice. What to do?,2,True,27,5,billing_dispute
2829,@115888 i thought it’s only for 9 pesos? It’s charging me and my friends 129 pesos when we’re about to pay using our load. i was just able to use this premium using my mom’s credit card,2,True,37,0,subscription_issue
2161304,How can I get a list of my previous discover weekly playlist? I had the best one and it changed today 💔 @SpotifyCares,2,True,23,2,general_inquiry
2312905,"Yo, @115888 so I love Spotify like a lot! I just wish there was an add to playlistS option where you could add one song to multiple lists.",2,True,28,2,general_inquiry
453440,@115888 why have you charged me £14.99 for something I don’t even have or signed up too? I would like my money back!,2,True,23,0,subscription_issue
2818194,"@SpotifyCares um, my account has been disabled and i didnt do anything wrong. What's up with that?",2,True,17,1,account_access
1973009,@115888 how come @60192 music hasn’t been working for me for months now? It’s still shows up in my playlist so what gives? It’s the only music that’s now working.,6,True,30,6,feature_request
1929861,@115888 needs to add more @8385 albums pls,2,True,8,6,feature_request
1531530,"@116130 @52741 Why are abz tracks like ""the roads"" not on spotify pls explain",2,True,14,2,general_inquiry
2951501,"@115888 ""Discover"" is only going to be playlists? Bad news. I want my album recs.",4,True,15,6,feature_request
1071080,@SpotifyCares Renewed to student but on my Spotify account it still says ‘premium’ as account type,2,True,16,5,billing_dispute
1970017,"whenever I listen to 21 savage, @115888 starts fucking up. I really don't know what to think.",10,True,17,6,feature_request
1036101,"@SpotifyCares So, I need to make a new account in order to change my address? This is quite inconvenient...",2,True,19,1,account_access
395721,@SpotifyCares hey dudes. Are you aware of the iOS11 bug that prevents Spotify controls? Can’t use my AirPods or CarPlay anymore with the app,2,True,24,4,app_bug
1191880,"@SpotifyCares hi, I have an existing Spotify a/c but my new Vodafone SIM includes free Spotify, how do I effect the swap &amp; keep my playlists",2,True,26,2,general_inquiry
193296,@151631 @SpotifyCares I rang them up as soon as I noticed and they were very helpful. Thanks though!,2,True,18,1,account_access
1867391,@SpotifyCares Someone changed the email on my account and now I can't login! Please help!!! @115888 @117168,2,True,17,1,account_access
1157899,"Hey @115888, you might wanna improve some parts of your Android app's sign-in UI",4,True,14,3,off_topic_chatter
983523,"@353167 Mine says ""spotify abroad can only be used for 14 days""",2,True,12,1,account_access
1798605,why did y'all delete some of my songs? @115888,2,True,9,6,feature_request
2264853,when will reputation be out on spotify,2,True,7,2,general_inquiry
2871167,@SpotifyCares mgkano n premium ng spotify after promo ng 3 months???,2,True,11,5,billing_dispute
