conversation_id,first_customer_text_clean,num_turns,is_resolved,customer_word_count
785930,Dear @115888 @SpotifyCares why does most of Toni Gonzaga's songs on Spotify are putol? Qiqil mp si acoe. Nag-eenjoy na ako eh.,2,True,22
785935,@SpotifyCares ...home last night so I'm not sure if it's a network problem. Could try later this evening though.,2,True,19
785934,@SpotifyCares Have also tried clearing all my cookies but it made no difference.,2,True,13
785939,@SpotifyCares I'm using the web player and have tried Chrome and Firefox on Windows 7 and Chrome on Mac OSX,2,True,20
786213,@SpotifyCares still can't play. certain songs on android is this being fixed? lots of posts on community forum about it,4,True,20
786452,all these triple j’s but no arctic monkeys... @115888 @SpotifyCares,2,True,10
786459,"@115888 - App is crashing on a Pixel XL when attempting 2 share. Running Android 8.0.0. I've cleared cache, app storage, and reinstalled.",4,True,23
786634,"@117153 I still have some issues with Spotify, I can't listen to some people anymore like Katy Perry and Jason Derulo.",8,True,21
786847,Any ideas why all my @115888 downloads have cleared themselves?,2,True,10
786850,So apparently when you're abroad for more than 2 weeks @115888 shits the bed and doesn't let you listen to music😒,2,True,21
787037,@115888 are you gonna be available in Israel in the future ?,2,True,12
787488,"@115888 (3) their playlists bc ur algorithm cant do it. Take care of ur customers. Fix ur shuffle, it isn't hard.",6,True,21
787542,"What about a timer/alarm to set @SpotifyCares to come on at a particular time? Wake up to tunes, not the same bleeping alarm every morning.",2,True,25
787940,@SpotifyCares why 😣 ....all I am trying to do is log. Reset my pw 3 times. Please I dnt want to cancel.,2,True,22
787971,"@SpotifyCares How come whenever I get a notification, my music gets paused now? It didn't do this yesterday.",10,True,18
787973,"@SpotifyCares Kicked out of family account for not confirming address on time. Cannot rejoin, cannot log in, cannot contact. What the hell?!",2,True,22
787981,"@SpotifyCares android app shows all speakers, not windows app. After start playing to missing speaker through android app, it shows up on pc",5,True,23
788581,@SpotifyCares when i hold down on a song it doesnt play a preview like its supposed to help,6,True,18
788585,"MY Spotify just deleted all 4,000+ songs I had saved and now I gotta download them again :-)--)-)-)-)-)",4,True,18
788587,"@115888 I'd love it if local files could be displayed like this or even better, in my library. I don't like the list of thousands of songs.",2,True,27
788590,@SpotifyCares trying to log into my acct family premium and it takes me to the free version that i used to have.,2,True,22
788621,Can't stop @SpotifyCares from asking me about facebook. No I don't want to share. I just want to listen to music. Stop asking me!,10,True,24
788754,"Hi, @SpotifyCares! I'm having trouble subscribing back to the Family plan. Need help. Thank you",2,True,15
788972,@SpotifyCares do you have a way to filter explicit lyrics for a supposed family subscription???,10,True,15
789112,@35039 did you change your name. @115888,2,True,7
789115,"Hey @115888. My app is up to date, my payment is there. If you can allow me to continue to listen to @308179 now, that'd be great.",4,True,27
789370,@spotifycares hi! I’ve been having problems logging into my Spotify account using Facebook.,2,True,13
189849,@115888 How do you access Hulu if you already have premium?,2,True,11
789476,@115888 PUT AGUST D BACK ON SPOTIFY!! YOU TOOK IT OFF FOR NO REASON!!!,2,True,14
789808,I really don't know why I keep paying for @115888 trash ass...how all my music disappear after I deleted and re downloaded the app #overit,2,True,25
789810,"@SpotifyCares im having trouble with my payment, i need your help 😁😁",2,True,12
789813,"@116130 - I want to pay annually, thought I'd get a better price for doing so, but, err, no? Surely some kind of loyalty benefit needed?",8,True,26
789821,"@SpotifyCares clicking ""share"" on any song crashes with no error msg. Android 8.0.0, nexus 6p, Spotify 8.4.22.857. Have reinstalled once.",2,True,20
790044,@SpotifyCares My premium account reverted back to free although the family plan is payed for. What should I do?,2,True,19
790046,@115888 @SpotifyCares my band @16701 has some jams you guys should add to some metal playlists! ❤️,2,True,17
790049,WHY WHY WHY SPOTIFY IS NOT AVAILABLE IN UAE @115888 😭💔.,2,True,11
790311,Hey @115888 the random skipping of songs this morning is driving me bananas 🙃,6,True,14
790317,"Oh, it only applies to Time Capsule? @SpotifyCares Doing some A B testing hmm?",4,True,14
790440,Fuck you @115888 what am I paying for 😩,2,True,9
790567,Seriously @115888... why can you not keep your app in working order?,4,True,12
790770,@SpotifyCares you guys should make it harder to remove your downloaded songs. Always accidentally hit the button and have to re download,2,True,22
790772,"@SpotifyCares just received an email regarding my student premium membership, could you please check DMs? ☺️",2,True,16
790775,"Whut? Dear @115888 , it's #FantasticBABY not BOY. 🤦🏻‍♀️ #BIGBANG",4,True,10
790778,"Hey, @115888 can y'all find a way to block certain ads? The horror flick ads are fucking with my PTSD. Real dangerous, man...",2,True,23
790781,"@118266 halo, kenapa pembelian premium bulanan dengan pulsa indosat tidak bisa ya? Pinnya tidak dikirimkan..",4,True,15
790785,@115888 it’d be sick if you could listen to songs with your friends at the exact time. I need to be in sync! /),2,True,24
791679,"Hello @115888, i forgot my password! I need help to rescue my password. Can you help-me?",2,True,16
791710,@SpotifyCares I hate my Spotify username and I can't change it please helppppp,4,True,13
792223,I Finally chose to sign up to Spotify but without going through Facebook and it generated a stupid code username. Want to close my account and resubscribe but the contact/chat system won't work. @SpotifyCares @116130 can anyone pls help!? :'(,2,True,40
792225,"@SpotifyCares hello, recently i had an issue with premium subscription. I'm from Indonesia. what should i provide for you to check? thanks.",2,True,22
792229,@SpotifyCares 6S ios 11.1 (it happened even before I updated),4,True,10
792232,"hi, why does this automatic repeat thing happen? @SpotifyCares",2,True,9
792234,@117153 parayı çekiyorsunuz hesabı yükseltmiyosunuz bu mu hizmet?,2,True,8
792541,@115888 I got disconnected from live chat with Laurice before I could finish saying thank you! Please pass along my gratitude!,2,True,21
792857,"@115888 tidak bisa menambah family di spotify for family, kenapa ya?",2,True,11
792859,@SpotifyCares I just saw you have changed that. Now it says Saved in your Library,2,True,15
792863,"@SpotifyCares Can’t start my SE student premium membership. I am German, but a student in Sweden. Credit card is not accepted (it‘s German)",4,True,23
792869,@SpotifyCares I don't think it's your issue anymore! I think apple is trash,2,True,13
792872,@SpotifyCares Spotify is no longer showing up under my control center on an iPhone 7+ with the most recent iOS,6,True,20
792874,I have a @115888 premium account but I cant play @35179 new album. How come @SpotifyCares ? Can you help on this query please.,2,True,24
792876,"hey @115888 create a ""music feed"" where users can re-post and 'like' tracks that friends have re-posted #FreeBizDev #SoundCloudIsBetter",2,True,19
792878,@115888 WHY DO YOU PLAY SONGS THAT ARENT IN THE PLAYLIST/ALBUM IM LISTENING TO??? THATS SO ANNOYING STOP PLZ,2,True,19
189851,@115888 if i pay 10$ /m and im a student how do i get the discount ?,2,True,17
793407,@181186 my account was hacked and songs deleted. can you reset my account to a time before 3 days ago when the a-hole struck?,2,True,24
793479,"@SpotifyCares Although if all you can do is tweak it, please fix the Search cursor so that it moves one space at a time. Maddening how it jumps around.",2,True,29
793482,"Wow, @115888, how can your app for the @127972 be THIS BAD? Maybe look into this.",2,True,16
793790,"@SpotifyCares you’ve ruined everything removing preview. So disappointed. We are mere numbers, not customers. Nobody wanted this gone.",2,True,18
794066,@115888 can't listen and scroll twitter at the same time without music pausing. Why,6,True,14
794068,"@SpotifyCares hey, I sent a DM explaining a massive sign-in issue I'm having :)",2,True,14
794159,"@SpotifyCares I cant change my password and if I try to contact you; it makes me sign in, and I dont know my password",2,True,24
794687,I deleted the @115888 app to try and solve a bug (can’t control songs from lock screen since IOS11) now I can’t log back in!!? #help,10,True,26
795079,Oh @115888 pls come to India,2,True,6
795083,@SpotifyCares how do you get photos for playlists and for your icon?,4,True,12
795897,@SpotifyCares I went to sign up with premium student but then i stopped when it asked for documents but my account has still been charged,2,True,25
795959,@118266 kenapa gak ada day6 ya? Banyak loh yang dengerin,4,True,10
795966,@SpotifyCares I've had to change the Chromecast to YouTube or Twitch just to turn the Spotify Chromecast off.,4,True,18
795962,"Hey @115888, fix your Android app. It's not properly syncing when I'm using Chromecast on the app.",4,True,17
795972,WHY DUDE WHY GARY B.B. COLEMAN WHHHYYYY @115888,6,True,8
796689,Delen vanuit mijn IPhone werkt niet meer. Geldt zowel voor t delen van artikelen naar social als muziek vanuit #Spotify iemand een idee?,2,True,23
796693,@115888 Hey dudes and dudettes. What time will @35357 new album be live. The excitement is overwhelming,6,True,17
797559,@SpotifyCares what the fuck happened to Decode by Paramore?,4,True,9
797566,"@SpotifyCares please help, I brought premium package but I can’t share my spotify to another it’s error when they’re register account :(",4,True,22
797684,Novel idea... should bring my CD collection to work. Would actually get used on days like today when @115888 isn't working!,4,True,21
797687,"@SpotifyCares Google Pixel XL, ever since the last update the app force closes when I click share. I've reinstalled and everything already.",2,True,22
797690,"Hi @SpotifyCares , since today I keep getting this error when I try to play many songs. They work perfectly on other accounts. Any solution?",6,True,25
798140,@SpotifyCares hi I just got an email that my email address was changed. I did not make this change how can I get my account back.,2,True,26
798492,There needs to be a page on @115888 for all the new albums that drop on Thursday nights,4,True,18
798497,WHEN IS KING KRULE -THE OOZ GOING TO BE ON @115888 I NEED TO HEAR IT ):,4,True,17
798532,@SpotifyCares ...but it still comes back. Premium acc is worthless if you are so strict on this. Anything u can do? Otherwise I will cancel.,4,True,25
799352,@115888 It needs to be on here @159550 wtf,2,True,9
799362,@spotifycares just got an email to confirm “my” new account…which I didn’t set up. How can I stop this account from being created/used?,4,True,23
800187,.@115888 when are y'all adding a sleep timer feature,2,True,9
800189,just stopped listening to music altogether because @115888's horror movie ads scare,2,True,12
800191,Why tf is my single under another artist page -__- Wtf @115888,2,True,12
800278,@SpotifyCares Why can't links from a browser just open the app? Why dod they have to open in the browser?,4,True,20
800471,The fact that you can't add the currently playing song to a playlist on @115888 is kind of ridiculous.,2,True,19
801193,gUSTO KO NA PAKINGGAN WALA PA BA SA SPOTIFY,2,True,9
801803,@SpotifyCares PLS help me in the DM I sent you all thanks :D,2,True,13
801805,"@125633 @SpotifyCares Hi there, is there an issue with Spotify Artists/insight? Login doesnt work atm.",2,True,15
801807,@SpotifyCares y'all charged me twice and it's still not updating my account! Help! Check DM's!,2,True,15
802599,@115888 hello um no offense but I cannot locate the Twilight soundtrack?,2,True,12
802601,@SpotifyCares my app wouldn’t let me play music offline. Was advised on ur forum to install/reinstall it 30 day trial ended after 3 days,2,True,24
802603,"Yo @115888, wtf. It's a cruel joke to ask me to login, then when I do, send me back to login again.",2,True,22
802605,@115888 your android app has gradually got worse. Have to wipe cache daily to get it to stop freezing,2,True,19
802987,@spotifycares @5795 An adaptive icon for the Android would be great! It should be very easy to implement,2,True,18
803193,@115888 yo cunts i cant login my acc. fix this shit now before i disable my free acc. user: 423million,2,True,20
803196,OK this is important. I need them on Spotify. #GOT7OnSpotify @863 @115888 @248108,4,True,13
803199,@SpotifyCares I can’t log in and when I try to reset my password it says my address isn’t registered. It is. Help me please,2,True,24
803201,"@SpotifyCares also, I tried to reset my password and the link you sent me isn't valid...",2,True,16
803204,"@spotifycares I need my email address changed on my account, and can't remember password. Old email no longer exists.",2,True,19
803207,"Arrgh, #spotify web player threw me out and now the login on any as a whole seem broken. @115888 @117153",4,True,20
803212,@SpotifyCares BTW @115888 still doesn't available in morocco,4,True,8
803627,@SpotifyCares i have the same problem as before where songs randomly delete themselves after i download them. REALLY annoyed.,2,True,19
803861,@SpotifyCares please could you help me!,2,True,6
804184,"@SpotifyCares I must have not re-signed up as a student for my account &amp; im wondering if I can be refunded for the charge, &amp; then re-charged",2,True,27
804186,"@SpotifyCares can you help? I want to join Spotify, it says email address in use. I try to reset password and it says email not found.",2,True,26
804392,@117153 I'm having a problem with my Spotify premium account. I can't received my Spotify family invitation.,2,True,17
804772,@115888 My account has reverted to basic and my preferences all lost even though I'm being charged for Premium. What could have happened?,2,True,23
804776,@SpotifyCares how do I change my payment details (my new card is issued in another country) without changing my country (I haven't moved),2,True,23
805703,@115888 hi my name is Aaron Bougher &amp; i can't not hear musice on my spotify apps &amp; no volume,8,True,20
805705,"Hey @115888 is the Spoton Alarm for Spotify an official thing? If not, are you gonna add an alarm feature to your app?",2,True,23
805707,@115888 what’s up with downloaded songs being choppy? #Spotify,2,True,9
805711,@115888 why the fuck am I paying £10 a month to find out there’s a download limit pagans,4,True,18
806551,"@SpotifyCares Hello, none of my songs are downloading for offline, it is saying ""go to settings to download using cellular"", yet I'm on WiFi",6,True,24
806557,"It really, really sucks that @551 and @3243 aren't on @115888.",6,True,11
806560,@115888 Also running iOS 11,10,True,5
806574,"Hey @SpotifyCares, why has ""Groupie"" by Samir and Viktor disappeared? :O",6,True,11
806576,I want @23266 version of sweet like chocolate on @115888 😔,2,True,11
806579,um. how come there is no @45127 on @115888? Please rectify,4,True,11
807395,Hello @115888. Your desktop app always crashes. Can you do something about this?,6,True,13
807397,💡: @115888 search by lyrics.,2,True,5
807461,@SpotifyCares someone hacked my account and added music I don't recognize. Should I do something besides changing my password?,2,True,19
6515,@117153 @SpotifyCares i just activated mine but it is not working whats wrong?,2,True,13
807466,@312419 @115888 It’s actually called Background Activity and the alternative is screen time. I guess it just means playing with the screen locked.,4,True,23
808319,"@SpotifyCares I can understand the ux of always going to searches immediately, when typing has started, but going to Recent on blanking is just really bad",2,True,26
808324,"Hey, @115888, the new desktop app ux in which you aggressively move me to search results is bad. Happens even when I try to blank the input",2,True,27
808327,"@SpotifyCares this happen to often man, what's wrong with desktop app? Didn't auto update should make better instead shitty like this",8,True,21
808334,@SpotifyCares Long press feature: touch preview! Give us back the touch preview!,2,True,12
808339,@SpotifyCares how do I block an artist? I have the same artist &amp; song from them on my discover weekly every week. I’m so sick of them.,6,True,27
808954,hey @115888 please stop advertising cars to me I cannot drive. Your ads remind me of one of the continuing failures of my adult life.,2,True,25
808962,@115888 why is ur app tweaking out so hard,6,True,9
808964,@SpotifyCares is there an email for support... I am having troubles that your site does not help with in regards to subscription with Rogers,2,True,24
808966,"@SpotifyCares I have trouble with my account, I just also sent a DM containing the problem. Can I please have some help?",2,True,22
808969,@SpotifyCares 'This song is not available. If you have the file on your computer you can import it.' applies to tracks by Kendrick Lamar.,2,True,24
809546,@SpotifyCares plz answer my dm It’s really important o have one very unhappy mother,2,True,14
809554,"@SpotifyCares trying to sign up for spoitfy student but keep reloading and getting ""this form has expired, please reload and try again""",4,True,22
809602,What? @35820 is not on @115888!!!,2,True,6
809605,@115888 really played my life by removing my favorite GNR song,4,True,11
809608,"The biggest things @115888 could do to keep me from moving: tv app, watch app/remote, smarter radio/magic playlists.",2,True,18
809610,"@SpotifyCares it's playing ""And One"", also from @9404 but, that song is from the Hybrid Theory EP:",2,True,17
809613,"@9404 @115888 help me here @SpotifyCares, I expected this song: but I'm getting a different nu metal song (probably LP too)",2,True,21
809621,"@SpotifyCares Also, I have emailed you guys twice and there has not been a response yet",6,True,16
810246,Thanks to the awesome customer support at @SpotifyCares. Took care of my account issue super quickly. #impressed,2,True,17
810422,"Live in Canada, want to gift @115888 (hello @SpotifyCares 👋) to friend in UK. Wasted 2hrs due to weak &amp; wrong info—makes me want to cancel.",6,True,26
810424,"@115888 Hey, some of your ads are extremely vulgar.",2,True,9
810427,Why does @115888 keep deleting my downloaded songs?!! 😡😡😡,4,True,9
810431,Seriously @115888 sort your shit out,4,True,6
810436,"@SpotifyCares Uh spotify, why did you just log me out then tell me my email doesn't exist when I try to reset my password?",4,True,24
810919,@SpotifyCares Have moved overseas and can no longer access my account as blocked for use after 14 days overseas. Any fix available?,2,True,22
810921,That's it. You broke my heart today @SpotifyCares . I've been forced to get my music elsewhere. I thought we had something special &lt;/3,2,True,24
810925,"@SpotifyCares @5525 always goes to ""Brain freeze"" when trying to cast. Other apps work fine with it. Android, iOS same issue.",4,True,21
810928,@115888 why are there different icons for the same actions on mobile vs desktop?,2,True,14
189854,"@115888 I’m a high school student and I have a whole family account I’m paying for, am I eligible for Hulu?",2,True,21
811912,@Tesco bought 5 @115888 gift cards today. 4 are fine but 5th pin code refuses to work @spotifycares,2,True,18
812482,"@SpotifyCares Alright listen, so the email connected to my spotify is deleted and someone else has claimed it, so i need some help.",2,True,23
812486,@SpotifyCares you sent a while back to verify the email it appears it's now registered to another email address? (2/2),2,True,20
812492,@SpotifyCares Heyy! I've been experiencing problems again lately with downloading music through my cellular data. Mond if you cab help me?,2,True,21
812557,@115888 I see your 30 min with no ads and raise you 60 min with unlimited skips,2,True,17
812559,@115888 DM me. I have a million dollar idea.,2,True,9
812816,"@117168 @117168 hi. Hello, yes I have an issue with a song you had on spotify but is no longer there. Resolve asap pls",4,True,24
812819,"@115888 @SpotifyCares The news song from Little Mix , ""Is Your Love Enough?"" is doing very well , please add it to Today's Top Hits!!",2,True,25
145925,@115888 20 pesos load but still says insufficient balance 🤦🏻‍♂️,2,True,10
813409,@SpotifyCares Im trying to get verified and it’s asking me to find an artist is it asking for me or someone else???,2,True,22
813542,"@313865 That seems to have worked, thanks mate. Didn't know Spotify could get hacked ffs!",4,True,15
813548,I’m sending this to @115888 customer service. I love you’re idea but you have one of the shittiest products ever. Every f*cking day.,3,True,23
814436,How effective ads on @115888 are? Creepy sounds have a clear goal of attract premium users; but: Could right sounds attract listeners? #DIY,4,True,23
814438,@115888 can y’all like not give me the Phil Murphy for NJ governor or some something ad every other song pls,2,True,21
815015,"@SpotifyCares where in the world is Bastard for Tyler, The Creator? It has some great songs. Smh Spotify. Smh.",4,True,19
815018,@115888 Also paying for mine as well!,2,True,7
815023,@115888 thank you! I thought you didn’t see me as a big fan for this artist. Ugh! Can’t wait for the presale.,4,True,22
815437,@SpotifyCares what’s wrong with the payment functions? All of my cards can’t go through,2,True,14
815439,Damn €10 voor Spotify voor een maand.. Kan dit goedkoper? 😅,2,True,11
816280,@SpotifyCares Spotify tells me I've already linked my account with a different PSN account than the one I'm using.,2,True,19
816284,"@115888 my playlist has 300 songs, why do you insist on only playing 10 of them in a loop???",4,True,19
816521,"@SpotifyCares Why do all of my songs sound like they're on ket? Literally everything's playing at like 2x speed, lads help",4,True,21
816523,@115888 if I search for an artist and play a random song is there a button I could press to take me to what is playing? #ThatWouldHelp,2,True,27
817145,@115888 Artist servers are down. Cant access.,4,True,7
817149,"Dear @115888, never again. Thank u.",4,True,6
817364,@115888 Pabllo Vittar album doesn’t appear on my Canadian Spotify ☹️Why!????,2,True,11
817712,@SpotifyCares any news on why run this town has been removed,2,True,11
817715,@125633 I can’t log into the artist app :(,4,True,9
817718,@SpotifyCares Emailed your support cause my email changed unwillingly. I was wondering how long it takes to respond? My card infos on there,2,True,23
817721,Spotify is the actual GOAT,4,True,5
818293,Whyyyyy is @36122 not on @115888 😱😱😱,2,True,7
818297,Um somethings up with my Spotify I think lol. @45000 @118408 @115888,4,True,12
818299,@115888 I’m your biggest fan WHEN ARE YOU COMING TO INDIA,2,True,11
818302,"@SpotifyCares I can't get any tracks to play, tried logging out, deleting cookies, restarting computer. was working ok before (Win7/chrome)",4,True,20
818306,@115888 PLZ FIX THIS IM JUS TRYNA LISTEN TO SOME GOOD OL JHENE &lt;3☹️,4,True,14
818318,"@SpotifyCares I just moved my music from Groove to Spotify, then bought Spotify, why I only got 30 day free not 60?",2,True,22
818320,Appreciate that new app @125633,2,True,5
818687,Why isn't the @128020 version of Can't Help Falling In Love on @115888 :(,2,True,14
818964,@SpotifyCares why can I find some artists on Spotify but there are no tracks of them? Or they have music but I can only play one track.,4,True,27
818967,I got kicked out of my premium Spotify and it won’t let me back in and I want to cry bc I’ve been trying for over an hour and idk what to do,2,True,33
818969,@115890 @61186 @115888 @SpotifyCares If you want people to switch you NEED to fix this ASAP. Please release a proper UWP app.,2,True,22
818971,@115888 Please bring back the messaging within spotify so I can send my friends songs!,2,True,15
818977,@115888 @SpotifyCares please fix your artist.spotify contact page.,6,True,8
818981,"@SpotifyCares i used to post music a lot, but since the update it just posts a link and it’s pretty lame... could u like... change it back",4,True,27
819593,credit where credit's due - @SpotifyCares did respond!,2,True,8
819599,@115888 what's going on? All my most listened to music is no longer saved. I lost all my @33996 saved albums today. 😭😤,6,True,23
819601,wondering if this would also work for #podcasts streamed thru app… @125633 ??,2,True,13
819613,"If @115888 recommends one more Lil Pump, Lil Purpp, or Lil Xan song to me I’m canceling my subscription",2,True,19
819620,Spotify is so confused with my odd music tastes. It tries so hard to give new suggestions though.,6,True,18
820213,@115888 is there an option to say what artists I never want to hear from in playlists that you lovely folks organize?,4,True,22
820215,@SpotifyCares You told me to update my credit card details to keep my premium account bc payment failed but you charged me 4 times,2,True,24
820218,It's 2017 and I can't change songs on @115888 while using Keynote without switching between apps,4,True,16
820225,@SpotifyCares Having problems with my student account. It's charging me 10 dollars instead of 5 every month.,2,True,17
820228,@115888 why arw my commercials on volume 16 and music on 8?,4,True,12
820235,@SpotifyCares i’ve send you a PB,2,True,6
820238,@SpotifyCares everytime i play music and lock my phone the songs either pause or skip. I've re downloaded app and still not helped any ideas? thanks!,4,True,26
820241,"Hey, @115888 whats wrong? Amazon spot is error....!",2,True,8
820742,@115888 All of my activities! Help me @SpotifyCares!,4,True,8
820746,Eagerly awaiting the day @115888 becomes integrated with iOS 11’s control centre,8,True,12
820754,feature request: @115888 for iPod Classic,2,True,6
820756,"Really @SpotifyCares ? 3,333 downloaded songs per device? I have a 256GB phone FOR MUSIC! Remove this limit! It’s antiquated!",2,True,20
820762,so ummmm whose got a bigger library @115888 or @115948?,3,False,10
820766,Has anyone else’s #ios11update fucked up the volume with @115888 ?!,2,True,11
821254,"@SpotifyCares just sent u a dm, please answer",2,True,8
821310,"@115888 i have just created an account and i put my name as shaynee, is there a way of changing the username from 13ycgwnqyh6l2hseqjbwyidpb",10,True,24
821312,You are such a disappointment @115888 Thanks to you my whole library is nowhere to me found. So pathetic.,2,True,19
821314,@115888 Hoping to see better podcast integration with your apps on desktop + mobile. It'd be great for the industry and user experience.,2,True,23
821316,"@SpotifyCares hi, I've been charged 3 times by mistake, can you help please?",2,True,13
821800,. @115888 thank you for this gorgeous new app &amp; for your artist friendly platform where I receive the insight i need as an indie act ♡,2,True,27
821804,i just want the old logic mixtapes on @115888. @SpotifyCares if u guys really care then add them plzzzz,4,True,19
821808,@SpotifyCares how do I disable the videos on the playlist. I want 2listen 2the songs &amp; my playlist stops Bc the country can’t play the vid,4,True,26
821811,@SpotifyCares I tried to change my subscription back to to a student and it said that it couldn't verify me as a student. What can I do?,2,True,27
821813,Clearly I’m not an expert when it comes to Spotify,2,True,10
821816,@SpotifyCares Think it's 8.0,2,True,4
821819,@115888 why does the app crash everytime I try to share a song/playlist?,2,True,13
821861,@115888 pls add this song here,2,True,6
822275,"Now that I'm down a Cash Money rabbit hole, someone tell @115888 their The Heart Of Tha Streetz tracklist is off.",4,True,21
822279,@117153 hi! I need help!,4,True,5
822285,@115888 Why Do the Coheed and Cambria Albums Skip?,6,True,9
822289,@SpotifyCares i already cleaned the cache...,4,True,6
822342,@115888 doesnt allow student discount if you're using a discoung on another streaming service. I was wondering why my bill increased.,2,True,21
822870,Why so many padding-right and padding-left for a main button? 🤔🤔 #UI #UX @115888,2,True,14
822872,@SpotifyCares i am having lots of payment issues please help,2,True,10
822874,why is acid rap not on @115888? :( @167274,2,True,9
823258,Is there @115888 Premium Karaoke? 🤔,2,True,6
823260,@SpotifyCares would be cool if Spotify included production details of music. Label. Producer. Engineer. These people deserve recognition 2,2,True,19
823262,this beautiful song doesn't deserve this hideous album cover 😩 @115888 do something end this,2,True,15
823264,Dear @115888 - please adopt feature where you cut explicit word edited version of music. Singing along to @36289 Pimp Hand was dumb.,2,True,23
823266,Best in the biz HANDS DOWN @SpotifyCares,2,True,7
823717,@115888 I was charged for a family rate last month - I'm a student! Refund please,2,True,16
824180,Okay @115888. How the hell does my music KEEP getting paused even after changing my Facebook password AND using the log out everywhere?,4,True,23
824183,@SpotifyCares hi! I have a concern about my Spotify account. I was charged for spotify premium but my account is still not premium.,2,True,23
824187,Can you bring back ‘Revenge’ by XXXTentacion pleeeaaaseee @115888 @SpotifyCares,4,True,10
824191,@117153 @SpotifyCares Having trouble purchasing premium family. The website isn't working.,4,True,11
824193,I wish there was a @115888 or @129941 filter so I could exclude any abusers from my otherwise lit station.,2,True,20
824218,"@SpotifyCares Hello, Im having troubles with your browser player. It would be nice to talk to someone and work through the issues I'm having",2,True,24
824862,"i actually hate the most recent @115888 update. literally nothing loads. (playlists, search results etc...)",6,True,15
825173,Should I pay for @115888 premium?,4,True,6
825180,@SpotifyCares Clicks don't register if you move the cursor right after,4,True,11
825179,It's been a day and I'm still shocked at how @115888 shipped a Mac app that doesn't respond to clicks… @SpotifyCares,2,True,21
825188,Update your app @115888-- experiencing a crash bug every single time I load up the app and look up @37632.,4,True,20
825196,"Am I going crazy or did the @115888 desktop app just get a lot bigger (font-size, ui size)",6,True,18
825199,I was trying to shake my ass at the gym and you guys didnt come thru ☹️ hope it comes back soon 😊,4,True,23
825320,@115888 why remove the preview feature? ☹️,2,True,7
825590,@115888 better upload @316629 #BeautifulTrauma album on TIME tonight else I'm switching to @115948 😌,4,True,15
825596,"@115888 Did you remove #DaftPunk from your available music? Only 2 of their songs work. Disabled Local files, and deleted cache.",8,True,21
825604,@115888 currently have premium and pay through Rogers but I am leaving Rogers. How do convert my account and add premium family,2,True,22
825988,"@115888 needs to add a ""Songs"" section under the artist your on",2,True,12
825990,@115888 your logo is always a little bit slanted to right,2,True,11
826322,"@SpotifyCares, I have an issue with what I have been charged this month on my account. Any help would be greatly appreciated",2,True,22
826325,malalagay din po ba yung dahan sa spotify? @36387 @148611,4,True,10
826518,"@115888 Activated a Family account this morning (__email__) - 3 members invited, 1 OK, the other not receiving the invitation.",4,True,20
826533,@115888 @219805 why doesn’t Spotify work in India? Missing a large fan base in the EDM realm,2,True,17
826536,@SpotifyCares how do I set my free Hulu subscription up?,2,True,10
826539,@SpotifyCares Your app for windows mobile is very buggy. Any plans of updating it. Perhaps bringing your #w10 app over? Using #HP #elitex3,10,True,23
826967,Day 2 of not being able to play @13159 on @115888,2,True,11
826972,@SpotifyCares You should come clean and tell the truth. You assailed are nothing but glorified thieves,2,True,16
826981,@SpotifyCares My spotify premium family plan has stopped working?,2,True,9
827228,I want to reset my user name because I misspelled it. Please help! @SpotifyCares,2,True,14
827516,"Every day I wonder: @115888, why can’t we sort out playlists alphabetically on desktop? CC: @SpotifyCares",2,True,16
827518,@115888 need a button which takes you to the bottom of your playlist,2,True,13
827520,@SpotifyCares my account was hacked and the new user changed the email address and I can't live without music please help,2,True,21
827522,@115888 you should make it so that we can download the daily mixes as playlists. They are so good. I want to listen offline,2,True,24
827527,@115888 Would you ever consider adding a jpop category?,2,True,9
827529,@115888 can you please put riot by x on the app my lordy,2,True,13
827531,where did the replay button go? @115888,2,True,7
827994,@SpotifyCares.....got new phone... premium is not working even through I paid on 9/27/17... I need to know will I get charged again,2,True,22
827996,@SpotifyCares I need help!!!,2,True,4
828427,"@115940 @115888 hey guys I already have Spotify student premium, how can I get Hulu? For the new deal",2,True,19
828432,"@115888 I cant login, im putting the right username and password but it will log me in only for a second then log me out, any help?",4,True,27
828465,How the hell does a company like @115888 not have 2FA!?,2,True,11
829604,Why doesn't @115888's web player ever work when I want it too,10,True,12
829608,@SpotifyCares I’ll just use a different service,4,True,7
829607,@115888 how is it possible for my collection to be too big? I imported my Groove collection--that's a decade of music you need to support,2,True,25
829952,@SpotifyCares I am constantly getting the song not available error. it's happening more and more often over the last 2 weeks. please fix 🧐,2,True,24
829956,"@115888 After uninstalling and reinstalling twice in 3 days, some songs/albums from some artists still will not play. Some will. ??? HELP!!",4,True,22
830210,"@SpotifyCares I've been trying to renew my premium suscription but an error keeps popping up, I already sent you a DM with the info about it",2,True,26
830224,"@115888 hi team, any chance to launch in India soon bc i got artists to show my support to #JustLikeYou by Louis Tomlinson. #SpotifyInIndia",4,True,24
830236,@115888 You’re a snake for deleting my downloaded stuff,2,True,9
830570,@116380 do you guys know the exact date/time Taylor Swift’s album Reputation will be on Spotify? I want to make sure I can listen ASAP!!,8,True,25
830573,@SpotifyCares @115888 @116130 your podcasts play backwards. EG when ep4 is over will skip to ep3. Very frustrating. #podcasts #Spotify,4,True,20
